Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_6NZNO4,PROD_1NFWVU,38093.92,3447,857,70254.02,1.3,CUST_X74TL5,Basic,3,FLASH_E6NFQV,24,160,BNDL_6CCTCI,461.87,4,Innovative
CMP_CQ1RV1,PROD_7X2D20,16462.26,2318,602,25701.34,4.61,CUST_80M9C8,Premium,7,FLASH_GGRDQP,10,17,BNDL_D13TF1,308.92,3,Stylish
CMP_1G17HI,PROD_JBCYP4,19080.19,4491,355,2192.39,3.22,CUST_WRYDGL,Premium,24,FLASH_K09QO1,15,171,BNDL_PJOSYA,221.99,1,Stylish
CMP_RC1DHO,PROD_NGBB6U,35998.6,1850,621,44861.29,2.73,CUST_XP6JF4,Premium,7,FLASH_Y0AGKC,43,165,BNDL_A0OU2C,384.78,2,Affordable
CMP_XW6EF6,PROD_3NDU05,20096.9,3061,274,83795.33,4.52,CUST_4BAT22,Standard,32,FLASH_E46JI8,50,41,BNDL_4W9ZSB,174.77,3,Durable
CMP_AYU1CO,PROD_757YUP,47647.76,1462,959,94660.02,2.77,CUST_2227CD,Basic,6,FLASH_0WX4A9,37,198,BNDL_8QYXFS,442.73,3,Innovative
CMP_97HFSB,PROD_NSAVNC,44758.96,839,55,37929.47,3.13,CUST_VVBPT6,Premium,12,FLASH_X1LV4N,10,25,BNDL_HQ3IPI,287.09,4,Durable
CMP_E2KEB5,PROD_WRSTN9,12321.58,2695,262,26022.16,2.93,CUST_L60XEY,Standard,19,FLASH_B6DA8O,16,112,BNDL_5W1TGT,177.62,4,Stylish
CMP_AK6RFD,PROD_ZDOFSQ,20488.34,1133,778,27531.27,0.57,CUST_UIF3M1,Premium,26,FLASH_8PQXAB,34,94,BNDL_FKR78R,80.36,2,Affordable
CMP_0NQOFE,PROD_FXX6ZD,40649.65,1201,616,20519.84,3.36,CUST_ZECZ07,Standard,31,FLASH_ZFDGUM,51,58,BNDL_DRQK04,224.75,3,Innovative
CMP_OGRT8E,PROD_XWCSNQ,38406.78,1284,299,54451.1,1.42,CUST_3FKPFK,Premium,32,FLASH_MTAMFI,17,29,BNDL_B9GS21,416.21,2,Innovative
CMP_GHNTQ6,PROD_4D2DI8,18323.87,2809,222,95482.95,3.6,CUST_7JWVAB,Standard,10,FLASH_M6UR88,32,7,BNDL_FKLPR7,465.14,2,Stylish
CMP_XFVZ7L,PROD_MBUY7C,18343.21,1745,438,28753.37,4.87,CUST_KLOYUA,Standard,6,FLASH_4GC35L,62,135,BNDL_LF20KI,189.25,2,Stylish
CMP_MJVUG8,PROD_RHIRQ0,20934.72,976,898,54385.2,3.75,CUST_J4MA4Y,Standard,29,FLASH_VNCSKH,36,31,BNDL_K4PA0P,63.17,3,Durable
CMP_BJIRI1,PROD_XT4YK4,30124.47,930,232,85520.35,4.8,CUST_Q12JGS,Premium,15,FLASH_AHDHA6,44,75,BNDL_QQW0AI,96,4,Durable
CMP_LCNBJ2,PROD_WIEXAM,15110.57,2526,389,90333.59,4.09,CUST_YD46PU,Basic,31,FLASH_KTKYB9,24,108,BNDL_W345KA,127.74,3,Stylish
CMP_Q6TXKV,PROD_ZK7WCO,3165.25,4713,869,8459.54,4.22,CUST_LG9MBF,Standard,21,FLASH_4DY6TY,27,16,BNDL_2LBJH0,214.03,1,Durable
CMP_O7DHOV,PROD_41MLYZ,49742.97,2137,975,92043.58,3.81,CUST_R5SW8Q,Premium,15,FLASH_0B05X6,28,52,BNDL_ZZBD2J,66.75,3,Stylish
CMP_M0K4ZU,PROD_8WDXHF,48335.62,3339,439,13347.56,0.66,CUST_KXX4SR,Premium,16,FLASH_FV8U2H,30,93,BNDL_2X5NR7,255.61,1,Stylish
CMP_9J0QXV,PROD_43CFLI,16727.93,1468,336,44359.03,1.84,CUST_UYCZIP,Premium,2,FLASH_OKHHSX,36,101,BNDL_ZRBXVO,214.85,3,Affordable
CMP_ZIOAOP,PROD_CS7KDC,17616.48,4395,493,88631.1,2.59,CUST_23HN5V,Standard,20,FLASH_XOQOBN,19,130,BNDL_TH9E7H,273.55,4,Innovative
CMP_5Z475H,PROD_RHT7TK,42060.7,3737,227,9481.67,0.92,CUST_8DHYC9,Basic,5,FLASH_G9J63D,40,70,BNDL_9B58TI,102.6,1,Affordable
CMP_1KQ4KW,PROD_MNTGOF,46784.57,3378,779,20861.14,1.31,CUST_WCY69Y,Premium,32,FLASH_MTS1ST,54,10,BNDL_R5EDQB,221.36,2,Stylish
CMP_GGM98A,PROD_KL495O,36389.03,4776,632,17342.64,4.04,CUST_W7R9ZA,Premium,31,FLASH_5UO7ON,25,3,BNDL_ZYSKAQ,348.03,4,Durable
CMP_Y59Z1M,PROD_Y2PWSB,32176.14,4868,647,51878.87,2.25,CUST_3N4BZB,Basic,34,FLASH_45US9U,41,50,BNDL_TYCA1H,141.92,1,Affordable
CMP_XSUDAK,PROD_KPIQ2U,45293.55,2949,966,46519.21,3.33,CUST_XH9JVE,Standard,6,FLASH_1G9EZE,20,32,BNDL_MUW9ZX,351.3,3,Stylish
CMP_QWQWFN,PROD_9SWF0Q,21964.31,4814,816,51339.37,1.57,CUST_NCABWT,Premium,10,FLASH_TVIXIT,20,186,BNDL_ZN0PQI,177.42,3,Affordable
CMP_ZE6FLP,PROD_D8RUFO,45504.89,3529,71,15785.01,2.24,CUST_TE4HW8,Basic,1,FLASH_OY0NKQ,35,4,BNDL_KPPOC1,422.93,3,Affordable
CMP_Q9FDFX,PROD_69IYE8,34960.09,1944,269,94829.87,3.64,CUST_1T6VR4,Basic,1,FLASH_WHZSRZ,63,196,BNDL_U4W85C,203.93,1,Innovative
CMP_JRQJ3U,PROD_H3JYGA,11064.77,2554,31,77004.11,3.9,CUST_T1WC1G,Premium,16,FLASH_O0FTG4,16,7,BNDL_1YR5Z1,279.3,4,Durable
CMP_6N89BJ,PROD_U69Y4D,38602.75,3207,165,17023.2,4.1,CUST_A3J7DJ,Basic,34,FLASH_BK8FDG,66,53,BNDL_VPLPBJ,205.67,1,Affordable
CMP_9F7JPC,PROD_8FZHDX,40170.23,1279,851,31604.83,2.65,CUST_B65TWE,Standard,24,FLASH_K3PUAJ,26,3,BNDL_9LVWCS,368.76,4,Durable
CMP_F6NSUB,PROD_XDM6Z5,24289.37,4037,18,76085,2.73,CUST_M44C42,Premium,30,FLASH_V5NBFX,28,124,BNDL_P5K98M,150.25,4,Durable
CMP_26Y6QJ,PROD_F52E38,48213.21,3203,294,11313.13,4.46,CUST_JWXG22,Standard,2,FLASH_QPF89V,31,176,BNDL_0UJ3YG,131.35,1,Innovative
CMP_27YHPN,PROD_2V9VOU,37503.19,3996,435,86893.94,3.93,CUST_GAU22N,Premium,1,FLASH_DIPBT9,26,165,BNDL_XT6BT4,315.37,3,Stylish
CMP_MNK1LZ,PROD_G9KZMP,42094.77,1340,734,14048.8,2.03,CUST_T98IAQ,Standard,15,FLASH_EHNOAD,43,121,BNDL_40MKQI,193.17,4,Innovative
CMP_9DOFGZ,PROD_MWGRID,37080.64,4753,222,87140.04,4.77,CUST_KWW5QE,Basic,9,FLASH_X2NMDW,14,189,BNDL_K7GGSF,131.26,2,Stylish
CMP_QQTU9S,PROD_P08V1J,35887,4824,532,1894.3,1.2,CUST_YGT2BX,Basic,13,FLASH_NZKB3P,16,105,BNDL_JTP424,146.59,2,Durable
CMP_TH5N3P,PROD_5EJFA9,42170.93,345,309,77332.23,2.86,CUST_EU06L0,Basic,21,FLASH_WX2Z1H,36,27,BNDL_0VEW87,464.16,3,Innovative
CMP_5675WH,PROD_K1SH73,39400.09,4578,676,50129.06,4.63,CUST_CBW3DQ,Standard,8,FLASH_WZE2M6,32,70,BNDL_2N47OY,392.25,4,Affordable
CMP_F09IIZ,PROD_A9ARZZ,27514.65,4213,937,21843.27,3.17,CUST_BJNB3Y,Basic,1,FLASH_WUY4OH,38,137,BNDL_HGM640,380.87,1,Innovative
CMP_G3N1GD,PROD_JNFI0E,27957.27,1650,789,94301.41,0.76,CUST_FH7WRT,Premium,8,FLASH_G5NDWK,45,139,BNDL_3A2MT0,389,3,Innovative
CMP_DJDPTH,PROD_3BN2IJ,45681.21,1892,418,18378.19,4.68,CUST_6L7A1V,Basic,5,FLASH_RKKZ6D,59,59,BNDL_8XNZ7M,275.82,1,Durable
CMP_JEHJXM,PROD_75IS9D,30588.85,2802,548,11886.81,3.66,CUST_6GAN58,Premium,7,FLASH_VKTRET,16,45,BNDL_G5U0XV,344.78,3,Stylish
CMP_YAI25T,PROD_TI3SWV,45246.6,1498,279,11005.43,1.08,CUST_LJX4R9,Standard,35,FLASH_43XEJ0,10,77,BNDL_B2VUFW,118.2,3,Affordable
CMP_UAK329,PROD_B1BP0R,44433.83,3873,683,68057.95,3.84,CUST_PKVHK0,Basic,28,FLASH_X9B81D,38,9,BNDL_T43CKP,475.42,2,Stylish
CMP_N08ARX,PROD_UL381R,41833.3,1357,438,97554.49,0.99,CUST_9V7M95,Premium,7,FLASH_NMQER4,39,116,BNDL_K078FC,206.18,3,Stylish
CMP_YTQDC5,PROD_J4VBW5,12294.74,2167,957,78736.71,2.29,CUST_G5BOVN,Premium,22,FLASH_BD51Q0,28,27,BNDL_ESM818,194.07,2,Affordable
CMP_DXQ9NZ,PROD_OH144U,24824.2,1888,965,81845.81,2.38,CUST_IHIRCE,Standard,7,FLASH_CKZBEL,62,32,BNDL_SLHRAQ,373.61,3,Stylish
CMP_SV501U,PROD_3K6FO4,16155.73,616,266,79140.5,0.84,CUST_VZQ9J4,Premium,30,FLASH_CYRRJN,22,49,BNDL_HSI0PW,377.88,4,Innovative
CMP_X1I79L,PROD_95MFVZ,16187.2,2564,109,47539.61,2.77,CUST_A8PDP2,Premium,26,FLASH_FHSI7D,13,100,BNDL_XB2U6S,104.55,2,Stylish
CMP_0XR45Y,PROD_4AMCUL,1745.73,980,169,57063.26,1.42,CUST_E8I30U,Basic,33,FLASH_Z2D9AZ,43,3,BNDL_636VQL,57.77,1,Innovative
CMP_AENZBK,PROD_TA231C,35147.3,1930,373,55940.07,0.98,CUST_TBC3H5,Premium,20,FLASH_94METD,29,13,BNDL_21VH7R,209.93,2,Affordable
CMP_WX1B3E,PROD_YJ4LXU,41966.58,1216,455,70567,0.56,CUST_HDE68K,Basic,10,FLASH_221CO6,46,49,BNDL_9ODNMO,122.86,1,Stylish
CMP_B0Z9PP,PROD_EJ88D6,37712.36,3792,506,88999.01,4.68,CUST_EHZ3WG,Premium,8,FLASH_5VMIBM,37,143,BNDL_7PDQL8,140.2,1,Stylish
CMP_RLV580,PROD_J8D6ET,28878.67,2563,212,88372.31,2.47,CUST_F9XOPQ,Premium,9,FLASH_2MGK2C,39,192,BNDL_O2ULU6,150.65,3,Durable
CMP_5NELS6,PROD_DIK11Z,27890.43,4277,512,69180.49,0.72,CUST_5KX9T4,Premium,18,FLASH_NLC6SI,33,32,BNDL_Z0ZV3A,272.95,4,Stylish
CMP_37L1NW,PROD_MCN9HE,37522.47,3680,790,39027.83,1.76,CUST_AHTIQA,Standard,8,FLASH_ZON6VJ,25,39,BNDL_TBOA7Y,209.6,1,Affordable
CMP_C70EM8,PROD_PKPQM0,42135.27,4433,49,38027.28,2.17,CUST_BTM7N5,Standard,5,FLASH_NJSV7W,43,126,BNDL_TLH6MP,344.82,1,Durable
CMP_NGM18Q,PROD_M4JU9N,16647.72,3922,695,16452.78,4.32,CUST_V6757K,Premium,2,FLASH_53343U,56,83,BNDL_CA8HOX,399.41,1,Innovative
CMP_HNXWCJ,PROD_V6E37B,35951.08,4858,922,54449.32,4.1,CUST_PUYBAO,Standard,11,FLASH_5PRM1O,40,21,BNDL_22REPY,84.85,4,Innovative
CMP_4S01DN,PROD_B0ES9D,15206.89,647,460,74017.03,0.64,CUST_QI6ZA0,Standard,13,FLASH_AN72HF,52,46,BNDL_UZD8XN,154.24,4,Durable
CMP_QR1DPY,PROD_G1I85J,16287.01,3706,894,11127.1,2.16,CUST_6UCQ8D,Basic,31,FLASH_ROJ7WA,10,57,BNDL_4N26ZS,88.24,2,Stylish
CMP_O8T7LS,PROD_MQYKZ1,42196.77,3088,102,4019.82,1.08,CUST_1ZKAH1,Standard,22,FLASH_7GLMP9,42,190,BNDL_MR56QZ,77.31,4,Durable
CMP_0KE5K7,PROD_QPAR19,25309.68,4704,202,78735.59,2.51,CUST_M6S770,Premium,3,FLASH_D1HN92,59,170,BNDL_5TJK2L,135.69,3,Affordable
CMP_BLR0SP,PROD_0ESRVO,46823.02,4754,277,38644.37,1.83,CUST_1JC9F4,Premium,29,FLASH_TWNU3Q,51,2,BNDL_3AVNYU,117.84,2,Durable
CMP_157PF9,PROD_WVW0B2,6045.57,4032,623,95853.84,4.05,CUST_B64DQ7,Basic,2,FLASH_WBCN2Y,42,7,BNDL_ZZ6F3K,387.24,2,Durable
CMP_SZF7NR,PROD_FOK4ZT,26358.58,3503,899,28388.21,0.84,CUST_CEDYMR,Standard,3,FLASH_I8HBVQ,15,114,BNDL_32P4IH,187.02,4,Innovative
CMP_8BV3GR,PROD_DN4OA3,46092.11,4756,515,21498.55,2.62,CUST_YWF9OI,Basic,5,FLASH_917QFE,44,58,BNDL_TTMQH9,350.7,4,Stylish
CMP_L1P2C7,PROD_MSCILH,41162.99,2919,373,35705.21,1.56,CUST_H7HSIT,Premium,26,FLASH_MY8WP3,57,53,BNDL_96XMWK,227.67,3,Stylish
CMP_2YYBL2,PROD_5S9Q19,40198.13,2695,101,44872.5,2.2,CUST_H865OI,Basic,14,FLASH_1K61Z8,46,85,BNDL_Z6WD49,110.17,1,Innovative
CMP_FZTGW9,PROD_5NPVHL,27362.39,4218,21,91214.63,3.91,CUST_CSYRVM,Standard,22,FLASH_Y8H510,34,59,BNDL_OAY54Q,311.76,2,Affordable
CMP_28RZ76,PROD_46HXQK,29805.01,3737,719,68498.35,2.39,CUST_PGYBF3,Premium,24,FLASH_ZY6P5I,62,16,BNDL_Q1YQL5,310.81,3,Durable
CMP_QOVRNS,PROD_OILQHN,38927.16,3228,766,9016.6,2.21,CUST_TLYP06,Basic,8,FLASH_SUQ8Y7,28,43,BNDL_HEEWQG,244.3,4,Innovative
CMP_8G5KOD,PROD_CHX76W,25552.19,1115,200,73581.7,4.2,CUST_BWOK78,Standard,28,FLASH_H2O1TP,47,31,BNDL_X7KJGL,370.36,1,Innovative
CMP_3NZDJ3,PROD_O1UQES,14559.26,2447,627,95757.35,3.73,CUST_DPDZEQ,Standard,20,FLASH_D6MY9V,18,148,BNDL_FS4F5Z,81.94,4,Affordable
CMP_A25XJ5,PROD_CLKFJ7,7716.29,3485,142,86723.05,2.69,CUST_78NFLL,Basic,10,FLASH_NY91MS,30,63,BNDL_AQP8LD,98.23,2,Stylish
CMP_UX9UDB,PROD_T99PX6,35417.72,1171,850,25573.88,1.28,CUST_6HD20D,Standard,22,FLASH_KYHXID,49,83,BNDL_L2GW9E,253.78,1,Durable
CMP_IA7U82,PROD_JSO9HQ,30146.39,4061,250,86043.84,2.29,CUST_M74PLA,Standard,18,FLASH_QJRSMW,36,103,BNDL_EDYBNV,327.91,4,Affordable
CMP_66FF0S,PROD_3MW5V7,30283.19,3487,120,53439.77,1.43,CUST_RPRG3U,Basic,11,FLASH_JLQ0PH,17,176,BNDL_DBFOA6,258.19,3,Durable
CMP_3CT8GK,PROD_2MMWTH,38110.49,2760,87,55569.56,1.66,CUST_CZHT32,Premium,16,FLASH_5M54F1,23,133,BNDL_OMPEB4,66.76,2,Stylish
CMP_4QK6HN,PROD_ETAV05,34030.96,2715,287,54475.48,2.84,CUST_TM9GYQ,Basic,5,FLASH_4D2E2O,39,133,BNDL_S47079,385.75,2,Affordable
CMP_RUOL8T,PROD_F3UHA4,25483.21,2207,468,29826.49,1.28,CUST_4NKAMN,Standard,7,FLASH_GYPE9P,31,172,BNDL_KMQ57O,138.58,1,Stylish
CMP_BMTW8D,PROD_WYHYBX,36257.36,1192,967,70461.8,1.92,CUST_OWIGVJ,Basic,14,FLASH_84M70C,55,17,BNDL_59QKKN,88.89,4,Stylish
CMP_E8GCLO,PROD_RMYFYC,37546.77,1153,675,94542.81,4.88,CUST_9L4CAN,Standard,31,FLASH_BCZ9H4,36,127,BNDL_5UFLBQ,210.9,2,Stylish
CMP_D7GU18,PROD_PHE9ZW,20239.7,2136,508,31720.88,3.56,CUST_EUZVFT,Basic,19,FLASH_C7GNHD,27,49,BNDL_XUAL4B,483.12,2,Durable
CMP_C5QY8R,PROD_XJTAVH,49660.56,3228,699,41692,2.9,CUST_A6A8I5,Premium,21,FLASH_POY7EJ,22,9,BNDL_FP1ZIL,491.91,3,Affordable
CMP_CJ5Y3W,PROD_O9Q3BK,16605.67,3910,984,60138.39,3.97,CUST_0OO52N,Standard,12,FLASH_RQAYMV,18,2,BNDL_AMKL0T,92.16,1,Innovative
CMP_QP2MYU,PROD_5BC397,42117.54,2268,427,88907.44,3.64,CUST_XVE7E7,Premium,7,FLASH_F6TVCS,65,12,BNDL_DQAEKR,300.61,3,Innovative
CMP_TGN6NQ,PROD_PLX81T,43570.61,2809,580,67081.81,2.55,CUST_K56XUH,Standard,9,FLASH_FYIZ6W,13,72,BNDL_I7A8I8,494.8,2,Innovative
CMP_FC6MZK,PROD_FF28JJ,20953.7,1777,444,56080.95,3.29,CUST_QWSC7J,Standard,12,FLASH_6AQ5EF,28,57,BNDL_FXVCWU,286.99,2,Innovative
CMP_TYKNF3,PROD_BSBGKX,48763.49,2298,615,8368.83,4.09,CUST_UYPM6E,Premium,24,FLASH_WOXQWC,12,54,BNDL_5ZL5RQ,101.77,2,Innovative
CMP_7V9MQX,PROD_MK3QDF,17011.56,3161,159,58005.02,2.33,CUST_ELYL3U,Standard,12,FLASH_EFC3HR,18,30,BNDL_POVISY,247.42,2,Stylish
CMP_FQM5OS,PROD_A1IWUL,46251.35,856,434,23071.6,3.51,CUST_7CIXVE,Standard,15,FLASH_A5Z0PQ,12,12,BNDL_IGZWLX,436.88,3,Durable
CMP_ZWMMSM,PROD_IGJQJO,47148.93,4924,483,72070.33,2.28,CUST_0P4370,Premium,14,FLASH_H95AXZ,46,140,BNDL_8LMO8A,270.3,1,Affordable
CMP_RSPXZH,PROD_7VNBKQ,5936.03,1315,995,31911.55,4.12,CUST_A4IM8L,Premium,4,FLASH_L3IP3F,52,112,BNDL_25O1EP,104.7,4,Durable
CMP_0VQAAI,PROD_1KFI7P,49699.45,1085,183,46376.36,1.18,CUST_3YGOVF,Basic,7,FLASH_6RHDXH,18,104,BNDL_1IYNKC,268.41,1,Durable
CMP_GKSU48,PROD_7XBX4M,24064.17,4512,638,7037.42,2.63,CUST_48IP4V,Basic,5,FLASH_X7ADDQ,39,196,BNDL_BMDTHL,178.89,2,Durable
CMP_YI8HYQ,PROD_LDM594,37465.76,2404,86,76804.33,2.65,CUST_LWXEWU,Standard,2,FLASH_T7PMS3,21,152,BNDL_1OI0G8,192.31,3,Affordable
CMP_I5J5UC,PROD_O77DH6,14444.81,922,59,81155.03,1.45,CUST_KL9OTP,Premium,10,FLASH_J7J9LI,24,109,BNDL_CWC71G,216.19,4,Stylish
CMP_HU8H4T,PROD_JX39LQ,31272.7,1234,988,62656.1,3.1,CUST_F1MX13,Premium,13,FLASH_V7034A,64,27,BNDL_00E7XH,176.04,3,Affordable
CMP_GGHJZ4,PROD_HRWT73,9259.39,4996,903,61116.85,3.05,CUST_DPX1HZ,Basic,34,FLASH_81DGHG,30,12,BNDL_W7FXAP,360.6,2,Durable
CMP_2Y2LQE,PROD_WXFPGQ,12595.76,3408,207,68112.11,3.83,CUST_XQMT1Y,Premium,6,FLASH_QFWLVF,27,38,BNDL_1985W3,77.28,4,Affordable
CMP_BWFHSX,PROD_CCZLJ1,29648.2,3669,895,33466.9,0.67,CUST_0K4G8O,Standard,17,FLASH_2WEREE,64,57,BNDL_SHNL75,115.29,3,Innovative
CMP_FJW6NJ,PROD_NWIPAS,44825.24,4735,961,13486.16,1.53,CUST_3P5KK8,Basic,33,FLASH_CZC00Y,22,32,BNDL_8V40KH,63.94,2,Stylish
CMP_3N82UI,PROD_ZHQC1A,42039.73,4977,113,16962.59,0.61,CUST_CGRMVA,Basic,15,FLASH_AVF7HB,21,179,BNDL_M817H6,265.54,1,Innovative
CMP_XOC3BB,PROD_M0SBHB,41390.78,1307,841,43185.53,1.34,CUST_L11JSK,Standard,30,FLASH_F9F1OY,48,187,BNDL_C6ATTB,105.62,3,Affordable
CMP_38SS5Z,PROD_29QYGU,15529.72,2457,628,75937.27,4.16,CUST_O4WO1S,Basic,8,FLASH_D6T3WD,69,134,BNDL_CVBRR3,99.59,1,Innovative
CMP_27DMOB,PROD_G7FYTF,31937.82,4715,168,82110.73,1.83,CUST_0KAIJA,Basic,18,FLASH_MSHFOX,28,3,BNDL_ZNEF5S,283.56,1,Durable
CMP_A45CW4,PROD_0E0NBF,41350.41,2109,34,19181.92,1.4,CUST_0PCRJ3,Standard,29,FLASH_R2XACQ,25,131,BNDL_60I0CH,247.9,1,Affordable
CMP_9OXX7Q,PROD_43ZXUK,35634.25,2792,334,28571.66,1.51,CUST_N879GD,Premium,8,FLASH_ON7AXH,10,43,BNDL_UV1VIN,345.57,3,Durable
CMP_XK20I4,PROD_6ULVCJ,40967.29,836,550,11065.57,4.53,CUST_45RZ8P,Standard,5,FLASH_WMDBRN,54,99,BNDL_GC48HO,266.23,4,Innovative
CMP_SQ7P07,PROD_5AJTAR,45481.58,1285,490,9378.2,4.37,CUST_6DHE6O,Premium,5,FLASH_YOXD78,14,12,BNDL_CRWQ7Q,347.33,4,Innovative
CMP_68N1J9,PROD_I832MZ,30516.47,374,320,35648.31,1.69,CUST_AABIRV,Premium,10,FLASH_H96G7W,18,184,BNDL_WIX0Q8,102.09,3,Affordable
CMP_F0CRBG,PROD_YPJ06S,43250.72,3209,775,83831.72,0.89,CUST_EUEC5A,Premium,25,FLASH_BB3MQ4,53,30,BNDL_CV5RHH,204.72,2,Stylish
CMP_D0OQ6V,PROD_9T1H51,10288.58,3916,544,50094.99,3.46,CUST_LECK1B,Standard,32,FLASH_O87LHQ,44,2,BNDL_D1ZLCE,236.21,4,Stylish
CMP_BZP3DR,PROD_MG2YCD,48786.26,4415,147,83800.54,4.52,CUST_QA4Q59,Premium,31,FLASH_OCAYDH,16,164,BNDL_9BKU1C,279.09,1,Innovative
CMP_GR26H2,PROD_ZBGX8W,19089.59,1100,343,56742.63,0.82,CUST_HDSX13,Standard,15,FLASH_R719IK,41,81,BNDL_GL9425,262.56,2,Durable
CMP_KASF56,PROD_T64QKC,6343.64,4345,166,80161.61,2.1,CUST_8S9GSH,Premium,7,FLASH_PARKWX,15,86,BNDL_KX4S0S,81.28,4,Stylish
CMP_D0L0VX,PROD_BMSTY4,37699.78,3640,701,9235.91,2.62,CUST_MGZTI0,Basic,17,FLASH_DTZY1A,43,28,BNDL_W2IYQZ,163.4,4,Innovative
CMP_Z8MK46,PROD_XK1RQT,22128.58,4556,874,58758.64,2.61,CUST_HT8M7X,Basic,16,FLASH_HD03PB,37,130,BNDL_THW4YV,199.17,3,Innovative
CMP_V1SOVC,PROD_CCK4SL,43971.44,3269,758,23935.61,4.3,CUST_IC6KOB,Standard,1,FLASH_3M7DFI,27,1,BNDL_ZO2PPQ,134.17,1,Stylish
CMP_XG8B3F,PROD_K4UA1T,1268.6,893,32,46442.8,1.48,CUST_6SMJ6I,Premium,2,FLASH_OVXA8L,37,146,BNDL_HO3P5P,65.77,4,Stylish
CMP_F4756H,PROD_V94KUL,29998.59,2305,972,91006.72,4.07,CUST_7Q1ME9,Standard,5,FLASH_OZMAY0,26,60,BNDL_D7UKSI,71.61,4,Durable
CMP_4XEKWR,PROD_0WZ621,13696.75,1836,97,40266.22,4.54,CUST_2314QK,Basic,10,FLASH_U3ZFFY,56,191,BNDL_KUGY5L,68.07,2,Affordable
CMP_ZS40AG,PROD_E8E6K6,48376.12,4293,377,14242.98,0.99,CUST_XO2S66,Basic,9,FLASH_1BBCK1,45,117,BNDL_6BFJ9O,325.95,4,Durable
CMP_0U9O51,PROD_0OHF2J,44793.08,3281,476,8252.36,2.68,CUST_RI04NO,Premium,24,FLASH_QJO9CC,67,44,BNDL_5X51Z0,97.17,2,Durable
CMP_365ZI3,PROD_YEXF9N,47381.45,3745,749,3426.53,3.21,CUST_BDAD8M,Premium,17,FLASH_2AH0MP,36,128,BNDL_ZSEGUS,132.43,2,Durable
CMP_7V22LD,PROD_GMHY4O,39476.14,3759,235,19163.12,2.94,CUST_NQGY9W,Standard,7,FLASH_77ML64,52,132,BNDL_UCQSBR,388.81,1,Stylish
CMP_RBIE49,PROD_T2P15T,21437.92,3830,168,20520.93,1.71,CUST_C1SELW,Standard,30,FLASH_V17GDM,56,123,BNDL_OUG2N6,69.94,3,Innovative
CMP_6PWXCP,PROD_OSMUF5,18792.25,768,439,68380.47,4.87,CUST_KGORGG,Premium,13,FLASH_K6JO3P,66,89,BNDL_SXQFKA,84.13,2,Innovative
CMP_HCS64X,PROD_9FC667,30160.52,1048,779,58527.79,0.63,CUST_A9T61P,Basic,26,FLASH_GFVPOS,19,174,BNDL_1M8S54,125.38,2,Durable
CMP_2N7UJC,PROD_47PYOC,41647.88,4809,129,67185.32,1.2,CUST_LS7DUW,Basic,3,FLASH_TGGELW,11,76,BNDL_6GDTWF,179.3,4,Stylish
CMP_YY652I,PROD_NFR2W1,31905.17,4816,516,95784.14,1.95,CUST_PQ1NJO,Basic,18,FLASH_XFD6O3,29,198,BNDL_VWQKBB,138.68,2,Innovative
CMP_XJQG5D,PROD_AO00U5,36924.86,2533,710,98131.13,0.73,CUST_COB29G,Basic,17,FLASH_0JVO5Z,43,15,BNDL_6YC3OW,301.19,3,Durable
CMP_4X8KNZ,PROD_NEIPW7,42319.99,907,778,15228.01,1.83,CUST_8KF2ZM,Premium,29,FLASH_CRH7VF,59,49,BNDL_IF7KIM,150.76,1,Affordable
CMP_1EJLSB,PROD_B6HUIH,48897.16,2508,704,15276.03,1.89,CUST_MLZLMC,Premium,6,FLASH_QH53RN,34,112,BNDL_1J2AJS,146.95,1,Innovative
CMP_E1ITZG,PROD_Q9JANU,27135.44,2007,892,32508.66,1.81,CUST_T2IOXH,Premium,2,FLASH_FJBULB,23,28,BNDL_3LPV6U,79.61,2,Affordable
CMP_16UGMI,PROD_037VBT,48179.17,1698,71,96212.34,3.15,CUST_DPAJTV,Standard,10,FLASH_98T4L5,34,177,BNDL_X3VKSY,326.35,2,Durable
CMP_6M7LGJ,PROD_3PQKS4,23884.21,4332,683,59209.79,3.39,CUST_Y6IHFM,Basic,16,FLASH_S84D7R,16,34,BNDL_5WV0JC,206.54,4,Durable
CMP_BJOKER,PROD_1HYUQ1,47867.43,4806,412,74355.74,4.06,CUST_YCIBDR,Standard,10,FLASH_C296UI,18,69,BNDL_R5D82I,243.48,3,Stylish
CMP_W3QPG6,PROD_LFDK1Q,30259.29,1441,34,79075.93,2.66,CUST_3U1IYH,Basic,5,FLASH_93VHT9,47,33,BNDL_0L1HLI,58.98,2,Durable
CMP_30HD1G,PROD_44236N,29565.66,3222,779,57870.9,2.14,CUST_4FZV68,Standard,30,FLASH_NOKY8V,25,75,BNDL_535LS0,355.89,2,Affordable
CMP_0F6RY3,PROD_RCFY22,31011.32,4014,104,54602.46,4.67,CUST_KX99LO,Premium,19,FLASH_DD23TC,42,25,BNDL_53BFGW,101.47,2,Durable
